message_id,message,verdict,scam_type,risk_level,evidence,requested_action,language,category,confidence,source,contains_url,contains_phone,asks_for_otp,asks_for_upi_pin,asks_for_money,impersonates_authority,urgency
IND-02968,Delivery attempt was unsuccessful. You can reschedule through the official courier website or app. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.93,public_dataset_derived,0,0,0,0,0,0,LOW
IND-00520,"Supreme Court cyber team here. You are under digital arrest due to money laundering. Transfer ₹50,000 for verification.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,ENGLISH,Law enforcement,0.92,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-04812,All college exams are permanently cancelled this semester. Forward to every student.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.9,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-00156,URGENT: KYC expires in 2 hours. Send OTP and Aadhaar details on WhatsApp to keep your account active.,SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,ENGLISH,KYC / Banking,0.95,synthetic_augmented,0,0,1,0,0,1,CRITICAL
IND-01707,"Aapka OTP 456789 hai. Kisi ke saath share mat karna. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.91,public_dataset_derived,0,0,1,0,0,0,LOW
IND-04831,Bahut important khabar: ₹500 notes will stop being legal tender tonight. Exchange them immediately.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.89,synthetic_augmented,0,0,0,0,1,0,MEDIUM
IND-04199,Sabko forward karein: All college exams are permanently cancelled this semester. Forward to every student.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.88,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-02403,Guys kal project review 4 baje lab mein hai. Please bring your laptop. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,College,0.93,public_dataset_derived,0,0,0,0,0,0,LOW
IND-04844,Bhai sabko bhejo: ₹500 notes will stop being legal tender tonight. Exchange them immediately.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.9,synthetic_augmented,0,0,0,0,1,0,MEDIUM
IND-04642,"No income tax return is required for anyone earning below a certain salary, regardless of other income.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.84,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-02449,Reminder: check your income-tax filing status through the official government tax portal. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Tax,0.95,public_dataset_derived,0,0,0,0,0,1,LOW
IND-00131,"Please dhyan do, Your bank KYC is incomplete. Account will be blocked today. Share OTP to complete verification.",SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,HINGLISH,KYC / Banking,0.89,public_dataset_derived,0,0,1,0,0,1,HIGH
IND-01531,Your UPI refund of ₹499 has been processed. Check your bank statement or official app for confirmation. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,UPI,0.92,public_dataset_derived,0,0,0,0,1,1,LOW
IND-04450,"Sabko forward karein: No income tax return is required for anyone earning below a certain salary, regardless of other income.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.75,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-02534,"Mummy, train mein baith gaya hoon. Safely pahunch jaunga.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Family,0.91,public_dataset_derived,0,0,0,0,0,1,LOW
IND-02540,"For Aadhaar services, use the official UIDAI website or authorised centre. Never share OTP with anyone. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Aadhaar,0.92,public_dataset_derived,0,0,1,0,0,1,LOW
IND-00534,Your bank account has been flagged. Call +91 9876543210 and provide the OTP to cancel the transaction.,SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,ENGLISH,Banking,0.97,synthetic_augmented,0,1,1,0,0,1,HIGH
IND-02685,"Security reminder: bank staff will never ask for your OTP, UPI PIN, CVV or password. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.93,public_dataset_derived,0,0,1,1,0,1,LOW
IND-02386,Aapke account se ₹900 debit hua hai. Agar aapne transaction nahi kiya to official bank app mein check karein. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.98,public_dataset_derived,0,0,0,0,1,1,LOW
IND-00384,"Guaranteed 3X return in 7 days. Transfer ₹10,000 to our UPI account and our expert will trade for you.",SCAM,INVESTMENT_SCAM,HIGH,Guaranteed/high returns; asks for transfer,TRANSFER_MONEY,ENGLISH,Investment,0.94,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-03723,"Guys, A message says my social media account will close and gives an unfamiliar login link. I haven't clicked it.",SUSPICIOUS,ACCOUNT_TAKEOVER,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.84,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-00812,"Instant personal loan approved without CIBIL check. Pay ₹1,499 processing fee before disbursement.",SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,ENGLISH,Loans,0.89,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-04133,Sabko forward karein: From tomorrow all UPI transactions will have a mandatory 50% government tax. Forward this urgently.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.83,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-03697,Someone claiming to be police contacted me on WhatsApp and demanded money. I am checking whether it is legitimate.,SUSPICIOUS,POLICE_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.72,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-01898,Your train ticket booking is confirmed. PNR 4512789630. Check journey details through the official railway service. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Railway,0.96,public_dataset_derived,0,0,0,0,0,1,LOW
IND-03838,Mujhe ek message mila hai: A WhatsApp group promises guaranteed crypto returns and asks members to transfer money. Can this be verified?,SUSPICIOUS,INVESTMENT_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.73,synthetic_augmented,0,0,0,0,1,0,MEDIUM
IND-03407,Mujhe ye message aaya: A parcel-fee message came from an unknown number and asks for ₹499 through a link. Is it genuine?,SUSPICIOUS,COURIER_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.79,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-03892,"Bhai, Someone says my KYC will expire today and wants my documents on WhatsApp. I have not verified the sender.",SUSPICIOUS,KYC_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.76,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-01111,Urgent hai: Your tax refund cannot be processed. Share your bank account and OTP immediately for verification.,SCAM,TAX_REFUND_SCAM,HIGH,Fake refund plus PAN/bank/OTP request,SHARE_DETAILS,HINGLISH,Tax,0.96,synthetic_augmented,0,0,1,0,0,1,HIGH
IND-02154,Aapka OTP 456789 hai. Kisi ke saath share mat karna. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.99,public_dataset_derived,0,0,1,0,0,0,LOW
IND-00197,"Bhai, Your Aadhaar is linked to a criminal investigation. Do not disconnect. Pay the security deposit immediately.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.92,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-03270,Kripya check karein: A parcel-fee message came from an unknown number and asks for ₹499 through a link. Is it genuine?,SUSPICIOUS,COURIER_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.74,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-01588,"Transaction alert: ₹2,450 was debited from your account. If you did not make this transaction, use the official bank app to report it. Please verify through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.9,public_dataset_derived,0,0,0,0,1,1,LOW
IND-03681,A forwarded donation request asks for money but gives no verifiable organisation details.,SUSPICIOUS,CHARITY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.76,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-01620,Your interview is scheduled for Monday at 11 AM. Please use the employer's official recruitment portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Employment,0.98,public_dataset_derived,0,0,0,0,0,0,LOW
IND-02265,Aapke account se ₹900 debit hua hai. Agar aapne transaction nahi kiya to official bank app mein check karein. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.96,public_dataset_derived,0,0,0,0,1,1,LOW
IND-02160,Your interview is scheduled for Monday at 11 AM. Please use the employer's official recruitment portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Employment,0.93,public_dataset_derived,0,0,0,0,0,0,LOW
IND-01953,"Delivery attempt was unsuccessful. You can reschedule through the official courier website or app. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.91,public_dataset_derived,0,0,1,0,0,0,LOW
IND-00838,"Bhai, This is the bank security department. Your account has suspicious activity. Confirm OTP and card details now.",SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,HINGLISH,Banking,0.95,synthetic_augmented,0,0,1,0,0,1,HIGH
IND-01825,"Security reminder: bank staff will never ask for your OTP, UPI PIN, CVV or password. Check the official portal for details.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.92,public_dataset_derived,0,0,1,1,0,1,LOW
IND-04353,"Bhai sabko bhejo: Government is giving ₹10,000 to every citizen who forwards this message to 10 groups.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.93,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-03151,Kripya check karein: Someone claiming to be police contacted me on WhatsApp and demanded money. I am checking whether it is legitimate.,SUSPICIOUS,POLICE_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.71,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-01646,UPI payment of ₹850 to XYZ Store was successful. Transaction reference TXN872319. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,UPI,0.9,public_dataset_derived,0,0,0,0,1,0,LOW
IND-03493,A message says my social media account will close and gives an unfamiliar login link. I haven't clicked it.,SUSPICIOUS,ACCOUNT_TAKEOVER,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.79,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-03190,Mujhe ek message mila hai: Someone says my KYC will expire today and wants my documents on WhatsApp. I have not verified the sender.,SUSPICIOUS,KYC_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.89,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-00415,"Bhai, Police notice: your SIM is involved in fraud. Do not tell anyone. Pay the settlement amount immediately.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.98,synthetic_augmented,0,0,0,0,1,1,CRITICAL
IND-03864,Someone offered me a work-from-home job but wants a ₹500 joining fee first. I am unsure if it is genuine.,SUSPICIOUS,JOB_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.82,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-02342,Your interview is scheduled for Monday at 11 AM. Please use the employer's official recruitment portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Employment,0.92,public_dataset_derived,0,0,0,0,0,0,LOW
IND-00353,Turant check karein: Your verification OTP has been generated. Send the OTP here so we can stop the unauthorized transaction.,SCAM,OTP_THEFT,HIGH,Requests one-time password; suspicious verification,SHARE_OTP,HINDI_ROMAN,Banking,0.91,synthetic_augmented,0,0,1,0,0,0,HIGH
IND-01873,Bhai ghar pahunch gaya hoon. Dinner ke baad call karta hoon.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Family,0.94,public_dataset_derived,0,0,0,0,0,0,LOW
IND-03818,I received a message saying I have an income-tax refund and it contains a link. I haven't checked the official portal.,SUSPICIOUS,TAX_REFUND_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.85,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-02712,"Your parcel has been shipped and is expected to arrive tomorrow. Track it using the courier company's official application. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.99,public_dataset_derived,0,0,1,0,0,0,LOW
IND-02687,Reminder: check your income-tax filing status through the official government tax portal. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Tax,0.97,public_dataset_derived,0,0,0,0,0,1,LOW
IND-04706,Guys please forward: UPI PIN is required to receive money. Share your PIN with the sender.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.76,synthetic_augmented,0,0,0,1,0,0,HIGH
IND-01103,Your UPI account will be suspended today. Send your UPI PIN to the verification agent to reactivate it.,SCAM,UPI_FRAUD,HIGH,Requests UPI PIN/payment; urgency,PAY_OR_SHARE_UPI,ENGLISH,UPI,0.95,public_dataset_derived,0,0,0,1,0,0,HIGH
IND-03390,Mujhe ek message mila hai: A forwarded donation request asks for money but gives no verifiable organisation details.,SUSPICIOUS,CHARITY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.88,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-03237,Mujhe ek message mila hai: I received a message saying I have an income-tax refund and it contains a link. I haven't checked the official portal.,SUSPICIOUS,TAX_REFUND_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.81,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-02490,"Your OTP is 482913. Do not share this OTP with anyone. If you did not request it, contact your bank through the official app. Check the official portal for details.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.95,public_dataset_derived,0,0,1,0,0,1,LOW
IND-00527,Flood relief collection: donate immediately through this unfamiliar payment link.,SCAM,CHARITY_SCAM,MEDIUM,Urgent donation request with unverifiable details,DONATE,ENGLISH,Charity,0.97,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-02532,"Mummy, train mein baith gaya hoon. Safely pahunch jaunga.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Family,0.98,public_dataset_derived,0,0,0,0,0,1,LOW
IND-01585,"Transaction alert: ₹2,450 was debited from your account. If you did not make this transaction, use the official bank app to report it. Please verify through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.99,public_dataset_derived,0,0,0,0,1,1,LOW
IND-01962,Aapka OTP 456789 hai. Kisi ke saath share mat karna.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.95,public_dataset_derived,0,0,1,0,0,0,LOW
IND-01129,Kripya dhyan dein: Bank security: an unusual transaction was detected. Share the OTP you receive to cancel it immediately.,SCAM,OTP_THEFT,HIGH,Requests one-time password; suspicious verification,SHARE_OTP,HINDI_ROMAN,Banking,0.88,public_dataset_derived,0,0,1,0,0,1,HIGH
IND-01409,Turant check karein: Work from home recruitment: pay ₹299 onboarding charges and start earning immediately.,SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,HINDI_ROMAN,Employment,0.98,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-03872,Kripya check karein: A caller claiming to be from my bank asked for an OTP to cancel a transaction. I did not share it.,SUSPICIOUS,BANK_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.73,synthetic_augmented,0,0,1,0,0,1,MEDIUM
IND-02692,Aapke account se ₹900 debit hua hai. Agar aapne transaction nahi kiya to official bank app mein check karein.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.91,public_dataset_derived,0,0,0,0,1,1,LOW
IND-01897,Your parcel has been shipped and is expected to arrive tomorrow. Track it using the courier company's official application.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.95,public_dataset_derived,0,0,0,0,0,0,LOW
IND-04663,"Guys please forward: No income tax return is required for anyone earning below a certain salary, regardless of other income.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.87,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-01330,Bahut zaroori hai: Your meter has been flagged. Pay the pending amount now or your connection will be terminated today.,SCAM,ELECTRICITY_SCAM,HIGH,Disconnection threat plus payment/link,PAY_BILL,HINDI_ROMAN,Utilities,0.97,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-03432,"Guys, I received a message saying I have an income-tax refund and it contains a link. I haven't checked the official portal.",SUSPICIOUS,TAX_REFUND_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.88,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-02780,Reminder: check your income-tax filing status through the official government tax portal. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Tax,0.96,public_dataset_derived,0,0,0,0,0,1,LOW
IND-03861,Mujhe ye message aaya: A parcel-fee message came from an unknown number and asks for ₹499 through a link. Is it genuine?,SUSPICIOUS,COURIER_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.77,synthetic_augmented,0,0,0,0,1,0,MEDIUM
IND-01567,"Your OTP is 482913. Do not share this OTP with anyone. If you did not request it, contact your bank through the official app. Please verify through the official app.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.96,public_dataset_derived,0,0,1,0,0,1,LOW
IND-00194,Bahut zaroori hai: Your account needs phone verification. Please reply with the OTP to complete the security check.,SCAM,OTP_THEFT,HIGH,Requests one-time password; suspicious verification,SHARE_OTP,HINDI_ROMAN,Banking,0.91,synthetic_augmented,0,0,1,0,0,0,CRITICAL
IND-04255,Sabko forward karein: All college exams are permanently cancelled this semester. Forward to every student.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.77,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-02832,Your train ticket booking is confirmed. PNR 4512789630. Check journey details through the official railway service.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Railway,0.92,public_dataset_derived,0,0,0,0,0,1,LOW
IND-04972,Sabko forward karein: IRCTC is giving free train tickets to anyone who registers through this forwarded WhatsApp form.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.83,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-04724,Drinking hot water with turmeric completely prevents viral infections. Share with everyone.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.84,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-00101,Congratulations! Your mobile number won ₹10 lakh. Send ₹499 processing fee to claim the amount.,SCAM,LOTTERY_SCAM,HIGH,Prize claim requires fee/payment,PAY_FEE,ENGLISH,Lottery,0.91,synthetic_augmented,0,0,0,0,1,0,CRITICAL
IND-00077,"Sir, Your parcel is held at customs. Pay ₹499 clearance charges immediately at http://parcel-fee.example.",SCAM,COURIER_FRAUD,HIGH,Unexpected parcel/customs fee; payment request or link,PAY_FEE,HINGLISH,Courier,0.98,public_dataset_derived,1,0,0,0,1,1,CRITICAL
IND-01144,"Please dhyan do, URGENT: KYC expires in 2 hours. Send OTP and Aadhaar details on WhatsApp to keep your account active.",SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,HINGLISH,KYC / Banking,0.9,public_dataset_derived,0,0,1,0,0,1,CRITICAL
IND-02233,"Guys kal project review 4 baje lab mein hai. Please bring your laptop. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,College,0.97,public_dataset_derived,0,0,1,0,0,0,LOW
IND-03195,A WhatsApp group promises guaranteed crypto returns and asks members to transfer money. Can this be verified?,SUSPICIOUS,INVESTMENT_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.85,synthetic_augmented,0,0,0,0,1,0,MEDIUM
IND-01309,"Sir, Your electricity connection will be disconnected tonight due to unpaid bill. Pay ₹1,850 at http://power-pay.example.",SCAM,ELECTRICITY_SCAM,HIGH,Disconnection threat plus payment/link,PAY_BILL,HINGLISH,Utilities,0.95,synthetic_augmented,1,0,0,0,1,0,HIGH
IND-00759,"Police video verification required. Stay on the call and transfer ₹25,000 to prove your account is clean.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,ENGLISH,Law enforcement,0.94,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-04590,Bahut important khabar: All domestic flights are free for senior citizens this weekend. No booking is required.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.75,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-00367,"Urgent hai: You have been shortlisted for a government job. Pay ₹1,000 registration fee to receive your appointment letter.",SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,HINGLISH,Employment,0.94,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-01295,Kripya dhyan dein: Your WhatsApp account will be permanently disabled today. Click http://appeal.example and enter your login code.,SCAM,ACCOUNT_TAKEOVER,HIGH,Threatens account closure and requests login/OTP,LOGIN_OR_SHARE_OTP,HINDI_ROMAN,Account security,0.97,public_dataset_derived,1,0,0,0,0,0,HIGH
IND-01743,"Mummy, train mein baith gaya hoon. Safely pahunch jaunga. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Family,0.98,public_dataset_derived,0,0,1,0,0,1,LOW
IND-03678,Kripya check karein: A caller claiming to be from my bank asked for an OTP to cancel a transaction. I did not share it.,SUSPICIOUS,BANK_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.81,synthetic_augmented,0,0,1,0,0,1,MEDIUM
IND-04025,Bahut important khabar: From tomorrow all UPI transactions will have a mandatory 50% government tax. Forward this urgently.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.9,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-00542,"Bahut zaroori hai: Dear customer, your KYC has failed. Update it immediately through http://verify-kyc.example or your account will be suspended.",SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,HINDI_ROMAN,KYC / Banking,0.95,synthetic_augmented,1,0,0,0,0,1,CRITICAL
IND-03497,A parcel-fee message came from an unknown number and asks for ₹499 through a link. Is it genuine?,SUSPICIOUS,COURIER_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.72,synthetic_augmented,0,0,0,0,1,0,MEDIUM
IND-02893,"Maine ₹500 UPI se bhej diye hain, transaction ID bhi aa gayi hai. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,UPI,0.97,public_dataset_derived,0,0,1,0,1,0,LOW
IND-04423,IRCTC is giving free train tickets to anyone who registers through this forwarded WhatsApp form.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.82,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-02759,"Maine ₹500 UPI se bhej diye hain, transaction ID bhi aa gayi hai.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,UPI,0.98,public_dataset_derived,0,0,0,0,1,0,LOW
